id,original_id,prompt_id,text_type,flesch_kincaid_grade,flesch_reading_ease,gunning_fog,smog_index,dale_chall,avg_sentence_length,subordinate_clauses,avg_word_length,lexical_density,type_token_ratio,passive_ratio,errors,transitions,subjectivity,formality,complexity,analyzed_at
9556,4778,4778,response,7.2,66.74,6.74,0.0,10.96,28.0,0.0,4.75,0.2,0.892857142857143,0.0,0,0,0.518181818181818,0.0,11.8,2025-03-22 18:17:35
9557,4779,4779,prompt,3.7,86.71,4.0,0.0,5.71,11.0,0.0,3.81818181818182,0.454545454545455,1.0,0.0,0,0,0.55,0.0,5.05151515151515,2025-03-22 18:17:35
9558,4779,4779,response,10.1,59.23,12.67,12.9,9.45,21.5454545454545,0.0,4.40506329113924,0.422764227642276,0.540084388185654,0.2,0,0,0.611359126984127,0.0,10.6894062576989,2025-03-22 18:17:35
9559,4780,4780,prompt,2.1,90.77,2.4,0.0,9.2,7.0,0.0,3.85714285714286,0.285714285714286,1.0,0.0,0,0,0.0,0.0,3.12857142857143,2025-03-22 18:17:35
9560,4780,4780,response,7.9,64.81,9.04,12.5,7.72,20.4285714285714,0.0,3.58741258741259,0.276315789473684,0.482517482517483,0.375,0,0,0.620535714285714,0.0,9.53496240601504,2025-03-22 18:17:36
9561,4781,4781,prompt,7.2,61.33,12.0,0.0,10.45,11.0,0.0,4.36363636363636,0.454545454545455,1.0,0.0,0,0,0.5,0.0,6.21818181818182,2025-03-22 18:17:36
9562,4781,4781,response,13.2,45.8,15.27,15.6,11.3,36.8571428571429,0.142857142857143,4.57751937984496,0.338345864661654,0.546511627906977,0.285714285714286,2,1,0.403831168831169,0.0,16.7984962406015,2025-03-22 18:17:36
9563,4782,4782,prompt,9.2,45.42,12.49,0.0,12.86,9.0,0.0,5.11111111111111,0.444444444444444,1.0,0.0,0,0,0.0,0.0,6.21481481481481,2025-03-22 18:17:36
9564,4782,4782,response,5.4,76.82,6.48,8.8,7.9,16.8965517241379,0.111111111111111,3.47551020408163,0.412008281573499,0.471428571428571,0.0,4,0,0.592835097001764,0.00816326530612245,7.56952000190381,2025-03-22 18:17:36
9565,4783,4783,prompt,8.0,53.88,12.49,0.0,9.35,9.0,0.0,5.55555555555556,0.666666666666667,1.0,0.0,0,0,0.5,0.0,5.88888888888889,2025-03-22 18:17:36
9566,4783,4783,response,10.1,48.3,11.32,13.3,10.35,18.1666666666667,0.0,4.81651376146789,0.5,0.605504587155963,0.166666666666667,0,0,0.473214285714286,0.0,9.58888888888889,2025-03-22 18:17:36
9567,4784,4784,prompt,-1.2,115.13,2.8,0.0,6.24,8.0,0.0,2.75,0.375,1.0,0.0,0,0,0.5,0.0,2.39166666666667,2025-03-22 18:17:36
9568,4784,4784,response,-1.2,115.13,2.8,0.0,10.75,8.0,0.0,3.125,0.375,1.0,0.0,0,0,0.0,0.0,2.39166666666667,2025-03-22 18:17:36
9569,4785,4785,prompt,3.7,86.71,4.0,0.0,0.5,11.0,0.0,3.81818181818182,0.454545454545455,1.0,0.0,0,0,0.0,0.0,5.05151515151515,2025-03-22 18:17:36
9570,4785,4785,response,8.5,68.81,9.65,9.4,6.58,22.8571428571429,0.2,4.003125,0.431034482758621,0.434375,0.0,1,0,0.478209109730849,0.0,10.5960591133005,2025-03-22 18:17:37
9571,4786,4786,prompt,3.7,81.29,2.8,0.0,8.5,8.0,0.0,5.0,0.375,1.0,0.0,0,0,0.5,0.0,4.025,2025-03-22 18:17:37
9572,4786,4786,response,11.1,56.59,13.84,12.5,10.27,26.0,0.0,4.58974358974359,0.461538461538462,0.666666666666667,0.333333333333333,0,0,0.520833333333333,0.0,12.5205128205128,2025-03-22 18:17:37
9573,4787,4787,prompt,3.6,92.12,5.2,0.0,0.64,14.0,0.0,4.0,0.357142857142857,0.857142857142857,0.0,0,0,0.267857142857143,0.0,5.98571428571429,2025-03-22 18:17:37
9574,4787,4787,response,14.2,26.81,14.27,15.4,9.66,22.8333333333333,0.173913043478261,5.14355231143552,0.484018264840183,0.48661800486618,0.304347826086957,0,0,0.459817629179331,0.0,12.5057838660578,2025-03-22 18:17:37
9575,4788,4788,prompt,16.6,15.31,16.07,0.0,8.32,27.0,0.0,4.44444444444444,0.62962962962963,0.592592592592593,1.0,0,0,0.08,0.0,14.7432098765432,2025-03-22 18:17:37
9576,4788,4788,response,13.9,38.35,14.1,16.3,7.65,30.1666666666667,0.166666666666667,4.29834254143646,0.433155080213904,0.38121546961326,0.666666666666667,0,0,0.260227272727273,0.0,14.8332739156269,2025-03-22 18:17:37
9577,4789,4789,prompt,8.0,59.3,11.47,0.0,8.18,12.0,0.0,4.66666666666667,0.416666666666667,1.0,0.0,0,0,0.05,0.0,6.80555555555556,2025-03-22 18:17:37
9578,4789,4789,response,6.4,79.6,11.51,0.0,10.05,10.0,0.0,3.85,0.35,0.95,0.0,1,0,0.444444444444444,0.0,5.58333333333333,2025-03-22 18:17:38
9579,4790,4790,prompt,15.4,40.01,16.27,0.0,14.85,41.0,0.0,4.41463414634146,0.170731707317073,0.804878048780488,0.0,0,0,0.1,0.0,18.8569105691057,2025-03-22 18:17:38
9580,4790,4790,response,17.4,24.11,17.33,0.0,15.65,42.0,0.0,4.54761904761905,0.0566037735849057,0.738095238095238,0.0,0,0,0.2,0.0,19.8188679245283,2025-03-22 18:17:38
9581,4791,4791,prompt,0.9,99.23,2.4,0.0,9.2,7.0,0.0,4.14285714285714,0.285714285714286,1.0,0.0,0,0,0.0,0.0,2.72857142857143,2025-03-22 18:17:38
9582,4791,4791,response,13.7,49.69,16.96,15.2,12.81,39.5,0.285714285714286,4.08227848101266,0.227272727272727,0.639240506329114,0.0,1,0,0.558333333333333,0.0,17.8090909090909,2025-03-22 18:17:38
9583,4792,4792,prompt,6.4,68.77,8.04,0.0,12.79,11.0,1.0,5.0,0.166666666666667,0.909090909090909,0.0,0,0,0.0,0.0,5.85555555555556,2025-03-22 18:17:38
9584,4792,4792,response,16.6,20.72,15.76,17.8,9.42,27.4,0.0,5.13868613138686,0.392857142857143,0.591240875912409,0.2,0,0,0.384206349206349,0.0,14.797619047619,2025-03-22 18:17:38
9585,4793,4793,prompt,6.0,64.37,8.51,0.0,8.5,8.0,0.0,4.25,0.25,1.0,0.0,0,0,0.0,0.0,4.75,2025-03-22 18:17:38
9586,4793,4793,response,12.3,42.51,13.39,14.2,9.61,23.8421052631579,0.0476190476190476,4.62030905077263,0.397802197802198,0.456953642384106,0.333333333333333,0,0,0.420262445887446,0.0,12.1799691536534,2025-03-22 18:17:38
9587,4794,4794,prompt,-0.8,114.12,3.2,0.0,6.01,9.0,0.0,3.11111111111111,0.111111111111111,1.0,0.0,0,0,0.454545454545455,0.0,2.77037037037037,2025-03-22 18:17:38
9588,4794,4794,response,12.2,43.02,12.71,14.1,9.53,23.4285714285714,0.217391304347826,4.65243902439024,0.379377431906615,0.524390243902439,0.0,0,0,0.450095398428732,0.0,12.0026496201593,2025-03-22 18:17:39
9589,4795,4795,prompt,5.2,77.23,8.04,0.0,8.49,12.0,0.0,4.16666666666667,0.5,0.916666666666667,0.0,0,0,0.6,0.0,5.9,2025-03-22 18:17:39
9590,4795,4795,response,6.7,73.47,7.7,8.9,7.4,16.8888888888889,0.206896551724138,4.19298245614035,0.456967213114754,0.399122807017544,0.0,0,0,0.253423772609819,0.0,8.01528536733455,2025-03-22 18:17:39
9591,4796,4796,prompt,1.3,92.8,1.6,0.0,11.73,5.0,0.0,3.4,0.0,1.0,0.0,0,0,0.0,0.0,2.1,2025-03-22 18:17:39
9592,4796,4796,response,13.1,40.69,15.81,15.3,12.01,28.8571428571429,0.0,4.33663366336634,0.295238095238095,0.579207920792079,0.285714285714286,0,0,0.383414502164502,0.0,14.084126984127,2025-03-22 18:17:39
9593,4797,4797,prompt,5.2,71.82,8.2,0.0,9.95,9.0,0.0,4.44444444444444,0.333333333333333,1.0,0.0,0,0,0.0,0.0,4.84444444444444,2025-03-22 18:17:39
9594,4797,4797,response,13.5,34.15,13.02,15.4,9.35,23.2857142857143,0.230769230769231,5.18098159509202,0.497159090909091,0.512269938650307,0.538461538461538,0,0,0.494270833333333,0.0,12.4276244588745,2025-03-22 18:17:40
9595,4798,4798,prompt,8.8,57.27,11.31,0.0,9.97,15.0,0.0,4.6,0.533333333333333,0.933333333333333,0.0,0,0,0.25,0.0,8.11111111111111,2025-03-22 18:17:40
9596,4798,4798,response,12.6,41.8,14.73,14.6,9.96,23.4166666666667,0.133333333333333,5.08540925266904,0.525597269624574,0.569395017793594,0.133333333333333,0,0,0.386473341473341,0.0,12.1807546454304,2025-03-22 18:17:40
9597,4799,4799,prompt,-2.7,119.19,1.2,0.0,0.15,4.0,0.0,2.5,0.0,1.0,0.0,0,0,0.0,0.0,0.433333333333333,2025-03-22 18:17:40
9598,4799,4799,response,14.9,25.19,14.41,16.4,10.39,25.1764705882353,0.0,5.18224299065421,0.408602150537634,0.485981308411215,0.222222222222222,0,0,0.37515306122449,0.0,13.4950242462576,2025-03-22 18:17:40
9599,4800,4800,prompt,4.5,73.85,2.4,0.0,6.57,7.0,0.0,3.85714285714286,0.142857142857143,1.0,0.0,0,0,0.0,0.0,3.88095238095238,2025-03-22 18:17:40
9600,4800,4800,response,6.8,56.93,2.4,0.0,9.2,7.0,0.0,4.14285714285714,0.142857142857143,1.0,0.0,0,0,0.0,0.0,4.64761904761905,2025-03-22 18:17:40
9601,4801,4801,prompt,8.4,52.87,8.0,0.0,8.87,11.0,0.0,4.45454545454545,0.454545454545455,0.909090909090909,0.0,0,0,0.0,0.0,6.61818181818182,2025-03-22 18:17:40
9602,4801,4801,response,11.0,56.79,13.96,13.8,9.8,26.5,0.25,4.16981132075472,0.327102803738318,0.669811320754717,0.0,1,0,0.344791666666667,0.0,12.6090342679128,2025-03-22 18:17:40
9603,4802,4802,prompt,1.3,92.8,1.6,0.0,11.73,5.0,0.0,3.8,0.4,1.0,0.0,0,0,0.0,0.0,2.23333333333333,2025-03-22 18:17:40
9604,4802,4802,response,12.5,47.52,12.49,13.7,8.96,27.6,0.0,4.57971014492754,0.275862068965517,0.492753623188406,0.571428571428571,0,0,0.495,0.0,13.4586206896552,2025-03-22 18:17:41
9605,4803,4803,prompt,5.6,87.05,9.42,0.0,8.04,24.0,0.0,3.33333333333333,0.416666666666667,0.666666666666667,0.0,0,0,0.341666666666667,0.0,10.0055555555556,2025-03-22 18:17:41
9606,4803,4803,response,6.8,73.17,9.56,11.2,8.24,18.3333333333333,0.333333333333333,3.70909090909091,0.423728813559322,0.581818181818182,0.333333333333333,0,0,0.384722222222222,0.0,8.51902071563089,2025-03-22 18:17:41
9607,4804,4804,prompt,8.4,52.87,8.0,0.0,8.87,11.0,0.0,4.90909090909091,0.384615384615385,1.0,0.0,0,0,0.0,0.0,6.59487179487179,2025-03-22 18:17:41
9608,4804,4804,response,12.8,35.98,11.98,14.3,9.25,21.5625,0.0526315789473684,4.98840579710145,0.513089005235602,0.47536231884058,0.263157894736842,0,0,0.4625,0.0,11.6251963350785,2025-03-22 18:17:41
9609,4805,4805,prompt,1.3,92.8,1.6,0.0,7.78,5.0,0.0,3.8,0.0,1.0,0.0,0,0,0.0,0.0,2.1,2025-03-22 18:17:41
9610,4805,4805,response,11.4,50.26,13.87,14.0,10.35,27.5714285714286,0.0,4.5440414507772,0.391959798994975,0.590673575129534,0.285714285714286,0,0,0.647368421052632,0.0,13.1211294568079,2025-03-22 18:17:41
9611,4806,4806,prompt,7.2,55.91,8.51,0.0,10.75,9.0,0.0,4.33333333333333,0.111111111111111,1.0,0.0,0,0,0.0,0.0,5.43703703703704,2025-03-22 18:17:41
9612,4806,4806,response,13.5,39.57,14.67,15.2,9.85,26.5714285714286,0.428571428571429,4.79569892473118,0.417989417989418,0.553763440860215,0.285714285714286,0,1,0.257298136645963,0.0,13.4964726631393,2025-03-22 18:17:41
9613,4807,4807,prompt,7.0,61.83,5.91,0.0,9.93,11.0,0.0,4.90909090909091,0.363636363636364,0.909090909090909,0.0,0,0,0.0,0.0,6.12121212121212,2025-03-22 18:17:41
9614,4807,4807,response,18.9,36.29,19.99,0.0,14.22,96.0,1.0,3.35416666666667,0.364583333333333,0.447916666666667,0.0,0,0,0.0,0.0,38.4215277777778,2025-03-22 18:17:42
9615,4808,4808,prompt,3.3,87.72,8.04,0.0,7.59,9.0,0.0,5.0,0.555555555555556,1.0,0.0,0,0,0.25,0.0,4.28518518518519,2025-03-22 18:17:42
9616,4808,4808,response,12.0,43.53,13.6,14.4,10.59,23.0769230769231,0.142857142857143,4.78666666666667,0.454258675078864,0.503333333333333,0.142857142857143,0,0,0.388920691711389,0.0,11.8437272506673,2025-03-22 18:17:42
9617,4809,4809,prompt,8.5,74.02,9.89,0.0,10.02,27.0,0.0,3.96296296296296,0.203703703703704,0.703703703703704,0.0,0,0,0.452083333333333,0.0,11.9012345679012,2025-03-22 18:17:42
9618,4809,4809,response,7.9,64.81,7.75,10.5,8.03,18.3333333333333,0.0769230769230769,4.15151515151515,0.254237288135593,0.36969696969697,0.0,0,0,0.426851851851852,0.0,8.82919020715631,2025-03-22 18:17:42
9619,4810,4810,prompt,8.0,64.71,8.67,0.0,10.7,16.0,0.0,4.8125,0.375,1.0,0.0,0,0,0.0,0.0,8.125,2025-03-22 18:17:42
9620,4810,4810,response,9.5,55.24,8.9,0.0,11.34,9.0,0.0,5.16666666666667,0.333333333333333,0.888888888888889,0.0,1,0,0.888888888888889,0.0,6.27777777777778,2025-03-22 18:17:42
9621,4811,4811,prompt,0.9,93.81,1.2,0.0,9.05,4.0,0.0,4.0,0.25,1.0,0.0,0,0,0.0,0.0,1.71666666666667,2025-03-22 18:17:42
9622,4811,4811,response,15.0,35.61,15.99,0.0,11.12,31.0,0.0,4.95161290322581,0.25,0.661290322580645,0.5,0,0,0.7,0.0,15.4166666666667,2025-03-22 18:17:42
9623,4812,4812,prompt,3.6,92.12,5.2,0.0,5.5,14.0,0.0,3.57142857142857,0.428571428571429,0.928571428571429,0.0,0,0,0.0,0.0,6.00952380952381,2025-03-22 18:17:42
9624,4812,4812,response,9.1,61.77,11.18,11.4,9.38,20.6,0.6,4.38834951456311,0.442857142857143,0.601941747572815,0.1,0,0,0.388095238095238,0.00485436893203883,10.0476190476191,2025-03-22 18:17:43
9625,4813,4813,prompt,0.5,105.66,3.2,0.0,7.98,8.0,0.0,4.0,0.75,1.0,0.0,0,0,0.5,0.0,3.08333333333333,2025-03-22 18:17:43
9626,4813,4813,response,7.2,71.95,9.37,10.1,12.25,23.8333333333333,0.166666666666667,3.53846153846154,0.245033112582781,0.55944055944056,0.0,0,0,0.365277777777778,0.0,10.4261221486387,2025-03-22 18:17:43
9627,4814,4814,prompt,7.2,66.74,11.35,0.0,11.57,14.0,0.0,4.71428571428571,0.5,1.0,0.0,0,0,0.483333333333333,0.0,7.23333333333333,2025-03-22 18:17:43
9628,4814,4814,response,12.7,36.08,15.57,14.9,10.99,21.6666666666667,0.2,5.24615384615385,0.5,0.594871794871795,0.4,0,1,0.449861111111111,0.0,11.6222222222222,2025-03-22 18:17:43
9629,4815,4815,prompt,-0.4,113.1,3.6,0.0,7.59,9.0,0.0,3.11111111111111,0.555555555555556,1.0,0.0,0,0,0.333333333333333,0.0,3.05185185185185,2025-03-22 18:17:43
9630,4815,4815,response,7.6,71.14,8.92,10.4,7.82,17.7272727272727,0.25,4.02564102564103,0.415,0.646153846153846,0.0,1,0,0.47524154589372,0.0,8.58075757575758,2025-03-22 18:17:43
9631,4816,4816,prompt,5.6,76.22,8.13,0.0,10.81,13.0,0.0,4.69230769230769,0.384615384615385,0.923076923076923,0.0,0,0,0.0,0.0,6.32820512820513,2025-03-22 18:17:43
9632,4816,4816,response,8.8,46.44,8.2,0.0,9.95,9.0,0.0,4.77777777777778,0.333333333333333,1.0,0.0,0,0,0.5,0.0,6.04444444444444,2025-03-22 18:17:43
9633,4817,4817,prompt,0.9,99.23,2.4,0.0,9.2,7.0,0.0,3.71428571428571,0.428571428571429,1.0,0.0,0,0,0.0,0.0,2.77619047619048,2025-03-22 18:17:43
9634,4817,4817,response,13.8,38.66,16.27,15.5,10.94,27.0,0.285714285714286,5.03174603174603,0.451282051282051,0.62962962962963,0.285714285714286,0,0,0.428888888888889,0.0,13.7504273504274,2025-03-22 18:17:44
9635,4818,4818,prompt,2.5,89.75,2.8,0.0,8.5,8.0,0.0,4.25,0.25,1.0,0.0,0,0,0.0,0.0,3.58333333333333,2025-03-22 18:17:44
9636,4818,4818,response,6.4,79.6,9.15,8.8,9.36,19.5,0.0,3.79487179487179,0.320512820512821,0.666666666666667,0.25,0,0,0.413333333333333,0.0,8.74017094017094,2025-03-22 18:17:44
9637,4819,4819,prompt,3.7,86.71,4.0,0.0,12.03,11.0,0.0,4.81818181818182,0.363636363636364,1.0,0.0,0,0,1.0,0.0,5.02121212121212,2025-03-22 18:17:44
9638,4819,4819,response,15.3,29.48,16.35,17.0,10.47,30.0,0.0625,4.96428571428571,0.354460093896714,0.476190476190476,0.125,0,0,0.412606837606838,0.0,15.2181533646322,2025-03-22 18:17:44
9639,4820,4820,prompt,7.6,60.31,8.04,0.0,9.92,12.0,0.0,4.08333333333333,0.5,1.0,0.0,0,0,0.6,0.0,6.7,2025-03-22 18:17:44
9640,4820,4820,response,14.4,20.89,13.37,15.6,10.19,19.2,0.0454545454545455,5.20833333333333,0.5,0.548611111111111,0.181818181818182,0,0,0.45962962962963,0.0,11.3666666666667,2025-03-22 18:17:44
9641,4821,4821,prompt,7.2,55.91,14.23,0.0,8.5,8.0,0.0,5.125,0.0,1.0,0.0,0,0,0.0,0.0,5.06666666666667,2025-03-22 18:17:44
9642,4821,4821,response,16.4,21.13,18.95,18.5,11.66,28.8,0.2,5.20833333333333,0.458904109589041,0.583333333333333,0.0,0,0,0.515151515151515,0.0,15.2196347031963,2025-03-22 18:17:45
9643,4822,4822,prompt,2.5,100.58,5.2,0.0,5.5,14.0,0.0,3.07142857142857,0.5,0.928571428571429,0.0,0,0,0.0,0.0,5.66666666666667,2025-03-22 18:17:45
9644,4822,4822,response,7.6,60.31,7.83,10.9,9.17,9.91836734693878,0.0666666666666667,4.41152263374486,0.426987060998152,0.549382716049383,0.0222222222222222,1,0,0.56033633033633,0.00411522633744856,5.98178480264564,2025-03-22 18:17:45
9645,4823,4823,prompt,1.9,91.27,2.2,0.0,8.22,6.0,0.0,4.0,0.25,0.916666666666667,0.0,0,0,0.0,0.0,2.71666666666667,2025-03-22 18:17:45
9646,4823,4823,response,6.3,74.49,8.41,8.8,9.71,16.3333333333333,0.0,3.77551020408163,0.306122448979592,0.73469387755102,0.333333333333333,0,0,0.45,0.0,7.64648526077098,2025-03-22 18:17:45
9647,4824,4824,prompt,6.4,74.19,8.46,0.0,8.84,15.0,0.0,4.66666666666667,0.333333333333333,1.0,0.0,0,0,0.54,0.0,7.24444444444444,2025-03-22 18:17:45
9648,4824,4824,response,6.6,79.09,9.29,0.0,8.11,14.3333333333333,0.333333333333333,3.62790697674419,0.325581395348837,0.86046511627907,0.0,1,1,0.857222222222222,0.0,7.08630490956072,2025-03-22 18:17:45
9649,4825,4825,prompt,6.0,69.79,8.0,0.0,13.61,11.0,0.0,4.72727272727273,0.454545454545455,1.0,0.0,0,0,0.0,0.0,5.81818181818182,2025-03-22 18:17:45
9650,4825,4825,response,10.1,53.81,11.71,13.4,8.36,26.25,0.363636363636364,4.6952380952381,0.358433734939759,0.457142857142857,0.0909090909090909,0,1,0.405357142857143,0.0,12.2361445783133,2025-03-22 18:17:45
9651,4826,4826,prompt,6.4,74.19,8.46,0.0,6.59,15.0,0.0,4.0,0.533333333333333,0.866666666666667,0.0,0,0,0.0,0.0,7.31111111111111,2025-03-22 18:17:45
9652,4826,4826,response,13.4,34.36,13.1,13.7,9.44,23.2,0.0476190476190476,4.80387931034483,0.498960498960499,0.510775862068966,0.0476190476190476,0,0,0.297781385281385,0.0,12.3663201663202,2025-03-22 18:17:46
9653,4827,4827,prompt,6.8,78.59,9.42,0.0,6.28,20.0,0.0,3.5,0.25,0.9,0.0,0,0,0.9,0.0,9.01666666666667,2025-03-22 18:17:46
9654,4827,4827,response,10.0,59.33,15.33,14.1,11.11,23.6666666666667,0.333333333333333,4.22535211267606,0.380281690140845,0.661971830985916,0.666666666666667,0,0,0.675,0.0,11.3489827856025,2025-03-22 18:17:46
9655,4828,4828,prompt,8.0,64.71,11.33,0.0,14.91,19.0,1.0,4.10526315789474,0.0526315789473684,0.894736842105263,0.0,0,0,0.0,0.0,9.01754385964912,2025-03-22 18:17:46
9656,4828,4828,response,17.4,18.69,15.24,0.0,12.58,40.0,0.0,4.075,0.186046511627907,0.725,0.0,1,0,0.0,0.0,19.1953488372093,2025-03-22 18:17:46
9657,4829,4829,prompt,-1.5,116.15,2.4,0.0,6.57,7.0,0.0,3.28571428571429,0.428571428571429,1.0,0.0,0,0,0.4,0.0,1.97619047619048,2025-03-22 18:17:46
9658,4829,4829,response,9.4,50.23,10.39,11.8,9.03,12.1951219512195,0.131578947368421,4.534,0.422641509433962,0.556,0.0263157894736842,0,0,0.532856150941257,0.002,7.33925448688449,2025-03-22 18:17:46
9659,4830,4830,prompt,4.0,85.69,4.4,0.0,5.62,11.0,0.0,3.63636363636364,0.454545454545455,1.0,0.0,0,0,0.3,0.0,5.15151515151515,2025-03-22 18:17:46
9660,4830,4830,response,10.7,57.71,11.69,13.0,8.84,26.8947368421053,0.0,4.62035225048924,0.288602941176471,0.399217221135029,0.333333333333333,0,0,0.485120167189133,0.0,12.6277799277606,2025-03-22 18:17:47
9661,4831,4831,prompt,6.0,86.03,9.71,0.0,10.4,27.0,0.0,3.55555555555556,0.111111111111111,0.740740740740741,0.0,0,0,0.0,0.0,11.037037037037,2025-03-22 18:17:47
9662,4831,4831,response,8.5,74.02,11.67,0.0,9.66,51.0,0.5,4.23529411764706,0.333333333333333,0.843137254901961,0.5,0,0,0.45,0.0,19.9444444444444,2025-03-22 18:17:47
9663,4832,4832,prompt,5.2,77.23,8.04,0.0,11.36,12.0,0.0,4.58333333333333,0.333333333333333,1.0,0.0,0,0,0.4,0.0,5.84444444444444,2025-03-22 18:17:47
9664,4832,4832,response,11.3,56.08,14.51,0.0,11.86,28.0,0.0,4.51785714285714,0.357142857142857,0.803571428571429,0.5,0,0,0.566666666666667,0.0,13.2190476190476,2025-03-22 18:17:47
9665,4833,4833,prompt,13.0,46.1,13.2,0.0,14.98,38.0,1.0,4.26315789473684,0.0789473684210526,0.710526315789474,0.0,0,0,0.1,0.0,17.0263157894737,2025-03-22 18:17:47
9666,4833,4833,response,14.2,32.22,14.25,0.0,16.93,38.0,0.0,4.26315789473684,0.0754716981132075,0.631578947368421,0.0,0,0,0.0,0.0,17.4251572327044,2025-03-22 18:17:47
9667,4834,4834,prompt,9.2,45.42,16.93,0.0,12.86,11.0,0.0,5.09090909090909,0.363636363636364,1.0,0.0,0,0,0.0,0.0,6.85454545454545,2025-03-22 18:17:47
9668,4834,4834,response,8.0,59.3,10.63,12.2,10.15,14.75,0.0,4.42372881355932,0.285714285714286,0.677966101694915,0.25,0,0,0.516666666666667,0.0,7.67857142857143,2025-03-22 18:17:47
9669,4835,4835,prompt,1.3,92.8,1.6,0.0,7.78,5.0,0.0,3.4,0.4,1.0,0.0,0,0,0.0,0.0,2.23333333333333,2025-03-22 18:17:47
9670,4835,4835,response,10.0,54.12,11.52,12.2,10.36,19.5454545454545,0.0666666666666667,4.8093023255814,0.506666666666667,0.613953488372093,0.0,1,0,0.439583333333333,0.0,10.0173737373737,2025-03-22 18:17:48
9671,4836,4836,prompt,4.1,80.28,3.2,0.0,7.98,9.0,0.0,5.11111111111111,0.333333333333333,1.0,0.0,0,0,0.0,0.0,4.47777777777778,2025-03-22 18:17:48
9672,4836,4836,response,11.6,49.96,12.51,13.9,8.81,25.0,0.1875,4.69066666666667,0.473815461346633,0.453333333333333,0.3125,0,1,0.545856524427953,0.0,12.3579384871155,2025-03-22 18:17:48
9673,4837,4837,prompt,2.9,88.74,8.2,0.0,7.98,9.0,0.0,3.77777777777778,0.333333333333333,1.0,1.0,0,0,0.0,0.0,4.07777777777778,2025-03-22 18:17:48
9674,4837,4837,response,11.4,55.88,15.68,14.1,9.7,26.3333333333333,0.333333333333333,4.44303797468354,0.30379746835443,0.658227848101266,1.0,0,0,0.296666666666667,0.0,12.6790436005626,2025-03-22 18:17:48
9675,4838,4838,prompt,0.5,105.66,3.2,0.0,7.98,9.0,0.0,3.77777777777778,0.444444444444444,1.0,0.0,0,0,1.0,0.0,3.31481481481481,2025-03-22 18:17:48
9676,4838,4838,response,9.0,56.66,11.01,12.2,9.43,17.3939393939394,0.0606060606060606,4.79268292682927,0.478333333333333,0.54006968641115,0.0,0,0,0.623666167166167,0.0,8.95742424242424,2025-03-22 18:17:48
9677,4839,4839,prompt,10.3,47.79,16.67,0.0,8.59,15.0,0.0,4.66666666666667,0.333333333333333,1.0,0.0,0,0,0.0,0.0,8.54444444444444,2025-03-22 18:17:48
9678,4839,4839,response,16.7,20.52,15.14,18.1,9.41,32.5789473684211,0.5,4.82229402261712,0.43015873015873,0.4281098546042,0.4,2,1,0.467219387755102,0.0,16.5697020328599,2025-03-22 18:17:49
9679,4840,4840,prompt,2.5,95.17,4.0,0.0,7.29,11.0,0.0,3.63636363636364,0.363636363636364,1.0,0.0,0,0,0.5,0.0,4.62121212121212,2025-03-22 18:17:49
9680,4840,4840,response,11.2,56.39,13.76,13.2,10.44,29.0,0.0,4.56704980842912,0.398550724637681,0.578544061302682,0.375,0,1,0.524583333333333,0.0,13.5328502415459,2025-03-22 18:17:49
9681,4841,4841,prompt,3.3,87.72,3.6,0.0,7.59,10.0,0.0,4.3,0.4,1.0,0.0,0,0,0.0,0.0,4.56666666666667,2025-03-22 18:17:49
9682,4841,4841,response,8.1,75.24,9.77,10.5,9.13,25.0,0.0,3.50666666666667,0.226666666666667,0.6,0.333333333333333,0,0,0.222222222222222,0.0,11.1088888888889,2025-03-22 18:17:49
9683,4842,4842,prompt,-2.7,119.19,1.2,0.0,9.05,3.0,0.0,3.66666666666667,0.0,1.0,0.0,0,0,0.0,0.0,0.0999999999999999,2025-03-22 18:17:49
9684,4842,4842,response,10.7,46.78,13.07,13.0,10.46,20.4444444444444,0.1,4.35869565217391,0.402061855670103,0.581521739130435,0.3,1,0,0.339285714285714,0.0,10.5155021000382,2025-03-22 18:17:49
9685,4843,4843,prompt,4.8,78.25,6.0,0.0,10.45,11.0,0.0,4.18181818181818,0.5,0.909090909090909,0.5,0,0,0.0,0.0,5.43333333333333,2025-03-22 18:17:49
9686,4843,4843,response,8.0,70.13,11.64,0.0,8.04,20.0,0.0,4.25,0.3,0.8,0.0,0,0,0.0,0.0,9.43333333333333,2025-03-22 18:17:50
9687,4844,4844,prompt,3.6,97.54,8.9,0.0,5.42,17.0,1.0,3.64705882352941,0.294117647058824,0.941176470588235,0.0,0,0,0.0,0.0,6.96470588235294,2025-03-22 18:17:50
9688,4844,4844,response,9.6,54.93,10.6,12.9,8.47,19.6666666666667,0.1,4.31073446327684,0.482191780821918,0.463276836158192,0.1,1,0,0.447826086956522,0.0,9.91628614916286,2025-03-22 18:17:50
9689,4845,4845,prompt,-0.4,113.1,3.6,0.0,7.59,10.0,1.0,3.1,0.2,1.0,0.0,0,0,0.4,0.0,3.26666666666667,2025-03-22 18:17:50
9690,4845,4845,response,15.7,28.47,17.44,16.8,10.26,29.6,0.454545454545455,5.19256756756757,0.446254071661238,0.554054054054054,0.181818181818182,0,0,0.413095238095238,0.0,15.2487513572204,2025-03-22 18:17:50
