id,original_id,prompt_id,text_type,flesch_kincaid_grade,flesch_reading_ease,gunning_fog,smog_index,dale_chall,avg_sentence_length,subordinate_clauses,avg_word_length,lexical_density,type_token_ratio,passive_ratio,errors,transitions,subjectivity,formality,complexity,analyzed_at
11022,5511,5511,response,8.2,64.2,10.18,12.2,8.88,19.1538461538462,0.0,4.49397590361446,0.345864661654135,0.534136546184739,0.153846153846154,1,0,0.539136904761905,0.0,9.2332369385001,2025-03-22 17:36:11
11023,5512,5512,prompt,3.7,75.88,1.6,0.0,11.73,4.0,0.0,5.25,0.0,1.0,0.0,0,0,0.0,0.0,2.56666666666667,2025-03-22 17:36:12
11024,5512,5512,response,13.2,34.86,14.77,14.3,11.76,22.6,0.0,5.07964601769912,0.426086956521739,0.63716814159292,0.4,0,0,0.479166666666667,0.0,12.0753623188406,2025-03-22 17:36:12
11025,5513,5513,prompt,1.3,92.8,1.6,0.0,7.78,6.0,0.0,3.33333333333333,0.166666666666667,1.0,0.0,0,0,0.0,0.0,2.48888888888889,2025-03-22 17:36:12
11026,5513,5513,response,7.9,64.91,9.99,10.1,10.53,18.0,0.0,4.31944444444444,0.295774647887324,0.708333333333333,0.0,0,0,0.441666666666667,0.0,8.73192488262911,2025-03-22 17:36:12
11027,5514,5514,prompt,13.0,51.52,14.06,0.0,13.77,39.5,0.0,3.83544303797468,0.341176470588235,0.746835443037975,0.5,0,0,0.0875,0.0,17.6137254901961,2025-03-22 17:36:12
11028,5514,5514,response,8.6,57.77,9.1,10.7,9.45,17.2105263157895,0.1,4.54128440366972,0.366197183098592,0.532110091743119,0.15,0,0,0.21875,0.0,8.72557449962936,2025-03-22 17:36:12
11029,5515,5515,prompt,2.9,88.74,3.2,0.0,6.01,9.0,0.0,3.55555555555556,0.444444444444444,1.0,0.0,0,0,0.5,0.0,4.11481481481482,2025-03-22 17:36:13
11030,5515,5515,response,12.3,37.3,12.68,0.0,9.59,20.0,0.0,4.625,0.291666666666667,0.9,0.333333333333333,0,0,0.2,0.0,10.8638888888889,2025-03-22 17:36:13
11031,5516,5516,prompt,8.4,58.28,5.2,0.0,11.57,14.0,0.0,4.78571428571429,0.5,1.0,0.0,0,0,0.0,0.0,7.63333333333333,2025-03-22 17:36:13
11032,5516,5516,response,7.2,72.16,8.9,0.0,8.38,19.0,1.0,4.05263157894737,0.315789473684211,0.947368421052632,0.0,0,0,0.888888888888889,0.0,8.83859649122807,2025-03-22 17:36:13
11033,5517,5517,prompt,2.9,83.32,10.0,0.0,7.04,6.0,0.0,3.5,0.5,1.0,0.0,0,0,0.0,0.0,3.13333333333333,2025-03-22 17:36:13
11034,5517,5517,response,10.1,59.03,11.16,12.2,9.78,24.3333333333333,0.0909090909090909,4.42694063926941,0.405764966740577,0.527397260273973,0.136363636363636,1,1,0.500726654298083,0.0,11.6130327666913,2025-03-22 17:36:13
11035,5518,5518,prompt,5.2,66.4,6.0,0.0,7.04,7.0,0.0,4.21428571428571,0.357142857142857,1.0,0.0,0,0,0.0,0.0,4.18571428571429,2025-03-22 17:36:13
11036,5518,5518,response,14.1,37.94,15.2,15.4,9.97,29.2142857142857,0.0666666666666667,4.76039119804401,0.467136150234742,0.511002444987775,0.266666666666667,0,0,0.436189236111111,0.0,14.5938072881735,2025-03-22 17:36:14
11037,5519,5519,prompt,5.2,71.82,3.2,0.0,6.01,9.0,0.0,4.55555555555556,0.444444444444444,1.0,0.0,0,0,0.166666666666667,0.0,4.88148148148148,2025-03-22 17:36:14
11038,5519,5519,response,9.3,55.74,8.78,0.0,7.97,17.0,0.0,4.64705882352941,0.352941176470588,0.705882352941177,1.0,0,0,0.166666666666667,0.0,8.8843137254902,2025-03-22 17:36:14
11039,5520,5520,prompt,0.9,93.81,1.2,0.0,14.31,3.0,0.0,5.0,0.333333333333333,1.0,0.0,0,0,0.5,0.0,1.41111111111111,2025-03-22 17:36:14
11040,5520,5520,response,13.3,40.08,13.39,13.9,10.56,26.3076923076923,0.0,4.71637426900585,0.421052631578947,0.494152046783626,0.363636363636364,0,0,0.51336284927194,0.0,13.3429149797571,2025-03-22 17:36:14
11041,5521,5521,prompt,3.7,86.71,4.0,0.0,7.29,10.0,0.0,4.4,0.6,1.0,0.0,0,0,0.0,0.0,4.76666666666667,2025-03-22 17:36:14
11042,5521,5521,response,10.9,51.78,11.1,12.0,8.36,22.25,0.176470588235294,4.74719101123596,0.448369565217391,0.469101123595506,0.235294117647059,0,0,0.392888471177945,0.0,11.1994565217391,2025-03-22 17:36:15
11043,5522,5522,prompt,3.7,75.88,1.6,0.0,11.73,5.0,0.0,4.8,0.0,1.0,0.0,0,0,0.0,0.0,2.9,2025-03-22 17:36:15
11044,5522,5522,response,13.0,51.52,14.77,12.7,10.01,33.8333333333333,0.166666666666667,4.55172413793104,0.37914691943128,0.58128078817734,0.5,0,0,0.458583333333333,0.0,15.7374934175882,2025-03-22 17:36:15
11045,5523,5523,prompt,6.0,69.79,12.0,0.0,10.45,11.0,0.0,4.81818181818182,0.454545454545455,1.0,0.0,0,0,0.0,0.0,5.81818181818182,2025-03-22 17:36:15
11046,5523,5523,response,13.3,29.14,15.01,15.6,11.09,21.4210526315789,0.0434782608695652,4.97051597051597,0.434684684684685,0.555282555282555,0.0,0,0,0.369943977591036,0.0,11.7185791054212,2025-03-22 17:36:15
11047,5524,5524,prompt,7.2,50.5,11.6,0.0,11.73,5.0,0.0,4.8,0.4,1.0,0.0,0,0,0.0,0.0,4.2,2025-03-22 17:36:16
11048,5524,5524,response,13.1,40.58,13.24,14.1,10.1,25.7142857142857,0.133333333333333,4.91666666666667,0.5,0.527777777777778,0.2,0,0,0.474553224553225,0.0,13.1047619047619,2025-03-22 17:36:16
11049,5525,5525,prompt,11.5,28.5,21.38,0.0,12.86,11.0,0.0,5.63636363636364,0.363636363636364,1.0,0.0,0,0,0.0,0.0,7.62121212121212,2025-03-22 17:36:16
11050,5525,5525,response,8.3,58.48,10.12,11.6,10.44,14.6,0.142857142857143,4.54794520547945,0.413333333333333,0.671232876712329,0.285714285714286,0,0,0.23,0.0,7.77111111111111,2025-03-22 17:36:16
11051,5526,5526,prompt,1.3,92.8,1.6,0.0,0.2,5.0,0.0,3.8,0.4,1.0,0.0,0,0,0.0,0.0,2.23333333333333,2025-03-22 17:36:16
11052,5526,5526,response,12.1,43.22,11.9,13.6,8.91,22.5,0.333333333333333,4.75555555555556,0.506596306068602,0.469444444444444,0.166666666666667,0,0,0.323508982599892,0.0,11.7021987686895,2025-03-22 17:36:16
11053,5527,5527,prompt,0.5,105.66,3.2,0.0,7.98,10.0,0.0,3.9,0.2,1.0,0.0,0,0,0.0,0.0,3.56666666666667,2025-03-22 17:36:17
11054,5527,5527,response,9.2,50.63,11.44,11.2,11.23,18.25,0.0,4.6986301369863,0.383561643835616,0.726027397260274,0.5,0,0,0.535,0.0,9.27785388127854,2025-03-22 17:36:17
11055,5528,5528,prompt,-2.3,118.18,1.6,0.0,0.2,5.0,0.0,3.0,0.4,1.0,0.0,0,0,0.125,0.0,1.03333333333333,2025-03-22 17:36:17
11056,5528,5528,response,14.3,42.75,17.34,15.2,10.91,33.0,0.25,4.60606060606061,0.422222222222222,0.613636363636364,0.0,0,0,0.340151515151515,0.0,15.9074074074074,2025-03-22 17:36:17
11057,5529,5529,prompt,13.4,45.09,13.48,0.0,12.82,34.0,0.0,4.0,0.222222222222222,0.705882352941177,0.0,0,0,0.1,0.0,15.8740740740741,2025-03-22 17:36:17
11058,5529,5529,response,19.3,24.45,17.31,0.0,10.09,28.5,0.0,4.28070175438597,0.0958904109589041,0.403508771929825,0.0,1,0,0.888888888888889,0.0,15.965296803653,2025-03-22 17:36:17
11059,5530,5530,prompt,8.7,62.68,6.8,0.0,10.98,18.0,0.0,4.88888888888889,0.6,0.833333333333333,0.0,0,0,1.0,0.0,9.1,2025-03-22 17:36:17
11060,5530,5530,response,7.1,72.36,9.09,10.5,8.32,15.875,0.105263157894737,4.40682414698163,0.421182266009852,0.519685039370079,0.0,0,0,0.546066252587992,0.0,7.79872742200328,2025-03-22 17:36:18
11061,5531,5531,prompt,0.5,100.24,2.0,0.0,7.04,6.0,0.0,4.16666666666667,0.0,1.0,0.0,0,0,0.0,0.0,2.16666666666667,2025-03-22 17:36:18
11062,5531,5531,response,9.5,49.82,11.35,11.9,11.57,15.3333333333333,0.0,4.82608695652174,0.282608695652174,0.760869565217391,0.666666666666667,0,0,0.475,0.0,8.3719806763285,2025-03-22 17:36:18
11063,5532,5532,prompt,6.8,62.34,12.49,0.0,9.35,10.0,0.0,4.1,0.3,1.0,0.0,0,0,0.9,0.0,5.7,2025-03-22 17:36:18
11064,5532,5532,response,14.2,26.91,15.48,15.4,11.82,22.1875,0.0555555555555556,5.26760563380282,0.476315789473684,0.585915492957747,0.111111111111111,0,0,0.580810810810811,0.0,12.2879385964912,2025-03-22 17:36:18
11065,5533,5533,prompt,6.8,78.59,9.42,0.0,8.04,20.0,0.0,4.25,0.318181818181818,1.0,0.0,0,0,0.5,0.0,9.03939393939394,2025-03-22 17:36:18
11066,5533,5533,response,8.2,64.2,10.07,0.0,7.46,17.5,0.5,4.37142857142857,0.27027027027027,0.885714285714286,0.0,1,0,0.816666666666667,0.0,8.65675675675676,2025-03-22 17:36:19
11067,5534,5534,prompt,2.1,96.18,8.04,0.0,5.84,10.0,0.0,3.3,0.4,1.0,0.0,0,0,0.525,0.0,4.16666666666667,2025-03-22 17:36:19
11068,5534,5534,response,9.1,56.45,9.94,11.8,8.34,17.5161290322581,0.09375,4.59300184162063,0.412068965517241,0.499079189686925,0.0,0,0,0.491836998979856,0.00736648250460405,9.00939933259177,2025-03-22 17:36:19
11069,5535,5535,prompt,5.2,66.4,10.0,0.0,10.2,5.0,0.0,4.8,0.2,1.0,0.0,0,0,0.0,0.0,3.46666666666667,2025-03-22 17:36:19
11070,5535,5535,response,6.0,69.79,8.8,10.4,9.82,11.4,0.0,4.43859649122807,0.385964912280702,0.736842105263158,0.6,0,0,0.517575757575758,0.0,5.92865497076023,2025-03-22 17:36:19
11071,5536,5536,prompt,9.6,38.99,8.51,0.0,8.5,9.0,0.0,4.44444444444444,0.444444444444444,1.0,0.0,0,0,0.0,0.0,6.34814814814815,2025-03-22 17:36:19
11072,5536,5536,response,6.4,68.77,8.04,10.1,8.13,16.0,0.333333333333333,4.125,0.3125,0.6875,0.333333333333333,0,0,0.75,0.0,7.57083333333333,2025-03-22 17:36:20
11073,5537,5537,prompt,5.2,77.23,4.4,0.0,9.92,11.0,0.0,4.36363636363636,0.272727272727273,0.909090909090909,0.0,0,0,0.333333333333333,0.0,5.49090909090909,2025-03-22 17:36:20
11074,5537,5537,response,15.1,24.48,17.27,16.3,11.6,24.0,0.0,5.11111111111111,0.5,0.708333333333333,0.0,0,0,0.54047619047619,0.0,13.2,2025-03-22 17:36:20
11075,5538,5538,prompt,8.6,57.77,7.62,11.7,7.52,15.25,0.0,4.52459016393443,0.442622950819672,0.590163934426229,0.0,0,0,0.416666666666667,0.0,8.09754098360656,2025-03-22 17:36:20
11076,5538,5538,response,9.0,56.55,9.82,12.1,8.85,17.1666666666667,0.166666666666667,4.65631067961165,0.475763016157989,0.533980582524272,0.0,2,0,0.484306318681319,0.0,8.88080989427488,2025-03-22 17:36:20
11077,5539,5539,prompt,0.9,99.23,2.4,0.0,6.57,7.0,0.0,3.28571428571429,0.285714285714286,1.0,0.0,0,0,0.0,0.0,2.72857142857143,2025-03-22 17:36:20
11078,5539,5539,response,16.8,20.21,17.73,17.6,10.78,31.0,0.416666666666667,5.02258064516129,0.428134556574924,0.535483870967742,0.25,0,0,0.433531746031746,0.0,16.0760448521916,2025-03-22 17:36:21
11079,5540,5540,prompt,2.1,90.77,2.4,0.0,9.2,6.0,0.0,4.33333333333333,0.333333333333333,1.0,0.0,0,0,0.5,0.0,2.81111111111111,2025-03-22 17:36:21
11080,5540,5540,response,10.2,53.61,9.99,11.2,8.91,20.7,0.0,4.56038647342995,0.316279069767442,0.483091787439614,0.0833333333333333,0,0,0.463095238095238,0.0,10.4054263565891,2025-03-22 17:36:21
11081,5541,5541,prompt,5.2,66.4,2.0,0.0,0.25,6.0,0.0,4.16666666666667,0.5,1.0,0.0,0,0,0.5,0.0,3.9,2025-03-22 17:36:21
11082,5541,5541,response,11.8,43.83,13.2,13.9,9.65,21.9166666666667,0.0740740740740741,4.68250950570342,0.464220183486239,0.511406844106464,0.111111111111111,0,0,0.4938013136289,0.0,11.393628950051,2025-03-22 17:36:21
11083,5542,5542,prompt,4.1,80.28,8.2,0.0,11.93,9.0,0.0,4.22222222222222,0.222222222222222,1.0,0.0,0,0,0.333333333333333,0.0,4.44074074074074,2025-03-22 17:36:21
11084,5542,5542,response,10.7,46.67,10.38,12.3,8.71,18.5555555555556,0.0645161290322581,4.85229540918164,0.453154875717017,0.413173652694611,0.161290322580645,0,0,0.462280701754386,0.0,9.90290347709086,2025-03-22 17:36:22
11085,5543,5543,prompt,6.0,75.2,8.28,0.0,11.57,14.0,0.0,4.57142857142857,0.25,1.0,0.0,0,0,0.0,0.0,6.75,2025-03-22 17:36:22
11086,5543,5543,response,14.4,31.82,14.32,15.8,9.54,24.9333333333333,0.0666666666666667,5.20588235294118,0.481958762886598,0.540106951871658,0.0666666666666667,0,0,0.46639880952381,0.0,13.2717640320733,2025-03-22 17:36:22
11087,5544,5544,prompt,0.9,104.64,3.6,0.0,7.59,10.0,0.0,4.1,0.6,1.0,0.0,0,0,0.5,0.0,3.83333333333333,2025-03-22 17:36:22
11088,5544,5544,response,7.8,75.84,10.86,11.2,10.01,24.3333333333333,0.333333333333333,4.06849315068493,0.356164383561644,0.767123287671233,0.0,0,0,0.470833333333333,0.0,10.8298325722983,2025-03-22 17:36:22
11089,5545,5545,prompt,10.7,52.19,9.71,0.0,10.4,24.0,0.0,4.125,0.416666666666667,0.833333333333333,0.0,0,0,0.1,0.0,11.7055555555556,2025-03-22 17:36:22
11090,5545,5545,response,11.9,43.73,9.71,0.0,10.4,26.0,0.0,4.34615384615385,0.225806451612903,0.692307692307692,0.0,0,0,0.888888888888889,0.0,12.7086021505376,2025-03-22 17:36:23
11091,5546,5546,prompt,0.9,93.81,1.2,0.0,9.05,4.0,0.0,3.0,0.25,1.0,0.0,0,0,0.0,0.0,1.71666666666667,2025-03-22 17:36:23
11092,5546,5546,response,13.8,27.93,13.56,15.7,10.08,21.1428571428571,0.2,5.12162162162162,0.470394736842105,0.530405405405405,0.0,0,0,0.460416666666667,0.0,11.8044172932331,2025-03-22 17:36:23
11093,5547,5547,prompt,3.7,81.29,8.51,0.0,13.01,8.0,0.0,4.0,0.375,1.0,0.0,0,0,0.9,0.0,4.025,2025-03-22 17:36:23
11094,5547,5547,response,10.6,52.39,12.68,12.5,9.55,21.3333333333333,0.0833333333333333,4.4375,0.442748091603053,0.5546875,0.5,0,0,0.52625,0.0,10.7920271416455,2025-03-22 17:36:23
11095,5548,5548,prompt,0.1,106.67,2.8,0.0,8.5,8.0,0.0,3.5,0.5,1.0,0.0,0,0,0.0,0.0,2.86666666666667,2025-03-22 17:36:23
11096,5548,5548,response,13.6,33.95,14.79,15.6,10.29,23.7777777777778,0.05,5.03504672897196,0.48590021691974,0.542056074766355,0.15,0,0,0.370295055821372,0.0,12.6212259982325,2025-03-22 17:36:24
11097,5549,5549,prompt,0.1,106.67,2.8,0.0,6.24,8.0,0.0,3.25,0.375,1.0,0.0,0,0,0.75,0.0,2.825,2025-03-22 17:36:24
11098,5549,5549,response,12.3,42.61,14.55,14.2,10.4,25.7142857142857,0.235294117647059,4.64166666666667,0.418230563002681,0.561111111111111,0.235294117647059,0,0,0.426623931623932,0.0,12.8108387590961,2025-03-22 17:36:24
11099,5550,5550,prompt,9.1,72.5,11.27,0.0,9.43,31.0,1.0,3.70967741935484,0.451612903225806,0.774193548387097,1.0,0,0,0.2,0.0,13.5172043010753,2025-03-22 17:36:24
11100,5550,5550,response,23.2,35.96,25.33,0.0,8.72,45.5,0.333333333333333,3.49450549450549,0.414141414141414,0.472527472527473,0.0,4,0,0.211111111111111,0.0,23.0380471380471,2025-03-22 17:36:24
11101,5551,5551,prompt,11.5,66.41,13.33,0.0,8.81,34.0,0.0,3.91176470588235,0.323529411764706,0.794117647058823,0.0,0,0,0.693333333333333,0.0,15.2745098039216,2025-03-22 17:36:24
11102,5551,5551,response,6.0,80.62,6.4,0.0,9.86,17.5,0.0,4.02857142857143,0.189189189189189,0.771428571428571,0.0,0,0,0.766666666666667,0.0,7.8963963963964,2025-03-22 17:36:25
11103,5552,5552,prompt,-1.0,109.21,1.8,0.0,9.12,5.0,0.0,3.7,0.2,1.0,0.0,0,0,0.0,0.0,1.4,2025-03-22 17:36:25
11104,5552,5552,response,7.8,65.22,9.94,11.2,9.26,19.0,0.0,4.0921052631579,0.394736842105263,0.631578947368421,0.0,0,1,0.546666666666667,0.0,9.06491228070176,2025-03-22 17:36:25
11105,5553,5553,prompt,10.7,41.36,20.58,0.0,12.78,15.0,0.0,4.66666666666667,0.333333333333333,1.0,1.0,0,0,0.4,0.0,8.67777777777778,2025-03-22 17:36:25
11106,5553,5553,response,14.5,31.51,16.14,15.5,11.03,26.0,0.0,4.98717948717949,0.384615384615385,0.67948717948718,0.666666666666667,0,0,0.566666666666667,0.0,13.6282051282051,2025-03-22 17:36:25
11107,5554,5554,prompt,-2.3,118.18,1.6,0.0,7.78,5.0,0.0,3.2,0.0,1.0,0.0,0,0,0.0,0.0,0.9,2025-03-22 17:36:25
11108,5554,5554,response,12.0,43.32,14.21,13.6,11.73,22.375,0.125,4.93296089385475,0.492063492063492,0.614525139664805,0.125,0,0,0.322727272727273,0.0,11.6223544973545,2025-03-22 17:36:25
11109,5555,5555,prompt,6.0,64.37,8.51,0.0,8.5,8.0,0.0,4.125,0.5,1.0,0.0,0,0,0.0,0.0,4.83333333333333,2025-03-22 17:36:26
11110,5555,5555,response,13.9,27.72,12.92,15.6,10.14,21.4285714285714,0.0,5.19555555555556,0.522388059701493,0.488888888888889,0.0909090909090909,0,0,0.408659297052154,0.0,11.9503198294243,2025-03-22 17:36:26
11111,5556,5556,prompt,0.5,105.66,3.2,0.0,9.95,8.0,0.0,4.125,0.5,1.0,0.0,0,0,1.0,0.0,3.0,2025-03-22 17:36:26
11112,5556,5556,response,29.6,13.79,31.85,0.0,12.55,71.0,0.0,3.86384976525822,0.209401709401709,0.568075117370892,0.25,1,0,0.577116402116402,0.0,33.6031339031339,2025-03-22 17:36:26
11113,5557,5557,prompt,3.7,75.88,1.6,0.0,11.73,5.0,0.0,4.2,0.4,1.0,0.0,0,0,0.0,0.0,3.03333333333333,2025-03-22 17:36:26
11114,5557,5557,response,12.3,31.78,12.0,13.1,10.24,19.72,0.0,4.93509127789047,0.442084942084942,0.501014198782961,0.12,0,0,0.403801843317972,0.0,10.820694980695,2025-03-22 17:36:27
11115,5558,5558,prompt,2.1,90.77,2.4,0.0,0.3,7.0,0.0,4.0,0.571428571428571,1.0,0.0,0,0,0.3,0.0,3.22380952380952,2025-03-22 17:36:27
11116,5558,5558,response,15.7,33.78,18.46,16.9,9.63,32.3333333333333,0.166666666666667,4.79381443298969,0.5,0.556701030927835,0.333333333333333,0,0,0.429017857142857,0.0,16.1777777777778,2025-03-22 17:36:27
11117,5559,5559,prompt,9.2,34.59,14.53,0.0,14.31,4.0,0.0,4.25,0.5,1.0,0.0,0,0,0.0,0.0,4.56666666666667,2025-03-22 17:36:27
11118,5559,5559,response,13.5,23.43,14.89,13.8,11.94,17.0,0.25,5.25,0.514705882352941,0.75,0.25,0,0,0.492708333333333,0.0,10.3382352941176,2025-03-22 17:36:27
11119,5560,5560,prompt,3.6,92.12,5.2,0.0,5.5,14.0,0.0,3.64285714285714,0.428571428571429,1.0,0.0,0,0,0.384848484848485,0.0,6.00952380952381,2025-03-22 17:36:27
11120,5560,5560,response,11.1,67.42,12.98,0.0,10.52,32.0,0.0,4.15625,0.368421052631579,0.96875,0.0,0,0,0.535016835016835,0.0,14.4894736842105,2025-03-22 17:36:27
11121,5561,5561,prompt,4.0,85.69,4.4,0.0,7.05,12.0,0.0,4.0,0.416666666666667,1.0,0.0,0,0,0.166666666666667,0.0,5.47222222222222,2025-03-22 17:36:28
11122,5561,5561,response,10.0,59.33,11.29,11.3,8.79,22.6315789473684,0.238095238095238,4.32558139534884,0.458797327394209,0.523255813953488,0.0,2,0,0.415346790890269,0.00232558139534884,11.0301254249209,2025-03-22 17:36:28
11123,5562,5562,prompt,-2.3,118.18,1.6,0.0,7.78,5.0,0.0,2.4,0.2,1.0,0.0,0,0,0.0,0.0,0.966666666666667,2025-03-22 17:36:28
11124,5562,5562,response,9.4,61.06,12.12,12.9,8.64,23.1818181818182,0.0,4.03921568627451,0.360902255639098,0.474509803921569,0.461538461538462,1,0,0.38956043956044,0.0,10.9809068124858,2025-03-22 17:36:28
11125,5563,5563,prompt,5.2,66.4,10.0,0.0,13.36,7.0,0.0,4.0,0.142857142857143,1.0,0.0,0,0,0.0,0.0,4.11428571428571,2025-03-22 17:36:28
11126,5563,5563,response,8.1,64.41,10.47,10.5,12.63,18.6666666666667,0.0,4.10714285714286,0.232142857142857,0.75,0.0,0,0,0.0833333333333333,0.0,8.99960317460318,2025-03-22 17:36:28
11127,5564,5564,prompt,6.4,79.6,6.8,0.0,10.05,19.0,0.0,4.47368421052632,0.368421052631579,1.0,0.0,0,0,0.0,0.0,8.58947368421053,2025-03-22 17:36:29
11128,5564,5564,response,9.6,49.62,10.13,11.8,9.55,15.7,0.0,4.85987261146497,0.261904761904762,0.522292993630573,0.0909090909090909,0,0,0.343402777777778,0.0,8.52063492063492,2025-03-22 17:36:29
11129,5565,5565,prompt,0.9,104.64,3.6,0.0,0.45,10.0,0.0,3.3,0.4,0.9,0.0,0,0,0.0,0.0,3.76666666666667,2025-03-22 17:36:29
11130,5565,5565,response,7.4,71.44,10.68,10.5,8.57,19.0,0.0,4.28070175438597,0.421052631578947,0.754385964912281,0.0,0,0,0.55,0.0,8.94035087719298,2025-03-22 17:36:29
11131,5566,5566,prompt,10.0,32.56,10.0,0.0,13.36,6.0,0.0,5.66666666666667,0.5,1.0,0.0,0,0,0.5,0.0,5.5,2025-03-22 17:36:29
11132,5566,5566,response,6.1,69.48,6.7,9.7,9.24,12.3333333333333,0.0,4.21621621621622,0.351351351351351,0.783783783783784,0.333333333333333,0,0,0.508333333333333,0.0,6.26156156156156,2025-03-22 17:36:29
11133,5567,5567,prompt,11.9,27.49,12.0,0.0,12.03,12.0,0.0,5.08333333333333,0.416666666666667,1.0,0.0,0,0,0.0,0.0,8.10555555555556,2025-03-22 17:36:29
11134,5567,5567,response,11.9,32.9,8.28,0.0,9.14,15.0,1.0,4.73333333333333,0.466666666666667,0.8,0.0,0,0,0.0,0.0,9.12222222222222,2025-03-22 17:36:29
11135,5568,5568,prompt,2.5,89.75,2.8,0.0,8.5,8.0,0.0,4.25,0.5,1.0,1.0,0,0,0.0,0.0,3.66666666666667,2025-03-22 17:36:30
11136,5568,5568,response,8.8,62.48,11.11,11.6,9.25,19.2727272727273,0.0833333333333333,4.58490566037736,0.445454545454545,0.617924528301887,0.0,0,0,0.441678245126521,0.0,9.50606060606061,2025-03-22 17:36:30
11137,5569,5569,prompt,8.0,53.88,12.49,0.0,11.1,11.0,0.0,4.63636363636364,0.363636363636364,1.0,0.0,0,0,0.0,0.0,6.45454545454545,2025-03-22 17:36:30
11138,5569,5569,response,15.4,13.14,17.02,16.9,12.43,18.8888888888889,0.0,5.77058823529412,0.4,0.594117647058824,0.0,0,0,0.2506038647343,0.0,11.562962962963,2025-03-22 17:36:30
11139,5570,5570,prompt,2.5,89.75,2.8,0.0,13.01,8.0,0.0,4.375,0.0,1.0,0.0,0,0,0.0,0.0,3.5,2025-03-22 17:36:30
11140,5570,5570,response,11.2,61.7,12.88,12.7,8.87,31.2222222222222,0.333333333333333,3.94306049822064,0.274647887323944,0.523131672597865,0.333333333333333,1,1,0.284444444444444,0.0,14.2322900365154,2025-03-22 17:36:30
11141,5571,5571,prompt,8.8,46.44,8.2,0.0,12.92,9.0,0.0,4.61111111111111,0.444444444444444,0.833333333333333,0.0,0,0,0.0,0.0,6.08148148148148,2025-03-22 17:36:30
11142,5571,5571,response,7.6,71.14,9.15,0.0,9.12,19.0,0.0,4.26315789473684,0.315789473684211,0.947368421052632,0.0,0,0,0.888888888888889,0.0,8.9719298245614,2025-03-22 17:36:31
11143,5572,5572,prompt,6.0,69.79,8.0,0.0,10.45,10.0,0.0,4.5,0.4,1.0,0.0,0,0,0.766666666666667,0.0,5.46666666666667,2025-03-22 17:36:31
11144,5572,5572,response,8.9,62.17,11.0,11.7,10.37,22.75,0.0,4.04395604395604,0.241758241758242,0.648351648351648,0.0,0,0,0.8,0.0,10.6305860805861,2025-03-22 17:36:31
11145,5573,5573,prompt,7.2,72.16,8.9,0.0,8.38,18.0,0.0,4.38888888888889,0.333333333333333,1.0,0.0,0,0,0.5,0.0,8.51111111111111,2025-03-22 17:36:31
11146,5573,5573,response,15.0,30.2,16.27,0.0,11.41,27.5,0.0,4.8,0.543859649122807,0.8,0.0,0,1,0.537121212121212,0.0,14.3479532163743,2025-03-22 17:36:31
11147,5574,5574,prompt,4.4,84.68,8.13,0.0,9.5,13.0,0.0,4.30769230769231,0.307692307692308,0.923076923076923,1.0,0,0,0.0,0.0,5.9025641025641,2025-03-22 17:36:31
11148,5574,5574,response,12.7,41.7,16.97,0.0,12.2,23.5,0.0,4.5531914893617,0.306122448979592,0.808510638297872,0.5,0,0,0.279464285714286,0.0,12.1687074829932,2025-03-22 17:36:31
11149,5575,5575,prompt,13.1,8.2,21.6,0.0,11.73,5.0,0.0,5.6,0.4,1.0,0.0,0,0,0.0,0.0,6.16666666666667,2025-03-22 17:36:31
11150,5575,5575,response,14.4,26.4,14.46,17.0,9.95,22.0833333333333,0.0833333333333333,5.22641509433962,0.510948905109489,0.558490566037736,0.583333333333333,1,0,0.328174603174603,0.0,12.3314274128143,2025-03-22 17:36:32
11151,5576,5576,prompt,8.8,46.44,13.2,0.0,11.93,9.0,0.0,5.0,0.111111111111111,1.0,1.0,0,0,0.5,0.0,5.97037037037037,2025-03-22 17:36:32
11152,5576,5576,response,14.6,25.8,16.0,0.0,14.1,26.0,0.0,4.34615384615385,0.153846153846154,0.884615384615385,1.0,0,0,0.25,0.0,13.5846153846154,2025-03-22 17:36:32
11153,5577,5577,prompt,0.9,93.81,1.2,0.0,9.05,4.0,0.0,3.25,0.0,1.0,0.0,0,0,0.0,0.0,1.63333333333333,2025-03-22 17:36:32
11154,5577,5577,response,12.1,48.54,14.0,13.0,10.35,25.2,0.0,4.81746031746032,0.465648854961832,0.642857142857143,0.4,0,0,0.429166666666667,0.0,12.5885496183206,2025-03-22 17:36:32
11155,5578,5578,prompt,9.6,38.99,14.23,0.0,13.01,8.0,0.0,5.75,0.375,1.0,0.0,0,0,0.0,0.0,5.99166666666667,2025-03-22 17:36:32
11156,5578,5578,response,13.2,40.28,14.5,14.8,10.34,26.7894736842105,0.136363636363636,4.97445972495088,0.486842105263158,0.493123772102161,0.227272727272727,0,0,0.453814814814815,0.0,13.4921052631579,2025-03-22 17:36:33
11157,5579,5579,prompt,1.3,92.8,1.6,0.0,11.73,5.0,0.0,3.8,0.0,1.0,0.0,0,0,0.0,0.0,2.1,2025-03-22 17:36:33
11158,5579,5579,response,13.2,34.86,14.56,15.5,10.46,21.9,0.0,5.0365296803653,0.48695652173913,0.584474885844749,0.2,0,0,0.409183673469388,0.0,11.8623188405797,2025-03-22 17:36:33
